dataset,method,num_samples,seed,true_metric
gsm8k,EMBED (RR),2500,0,23.351023502653526
gsm8k,EMBED (RR),2500,1,22.592873388931007
gsm8k,EMBED (RR),2500,2,21.834723275208493
gsm8k,EMBED (RR),5000,0,22.66868840030326
gsm8k,EMBED (RR),5000,1,21.986353297952995
gsm8k,EMBED (RR),5000,2,22.062168309325248
gsm8k,EMBED (RR),10000,0,21.455648218347235
gsm8k,EMBED (RR),10000,1,22.592873388931007
gsm8k,EMBED (RR),10000,2,22.66868840030326
gsm8k,RDS+ (RR),500,0,17.134192570128885
gsm8k,RDS+ (RR),500,1,18.043972706595905
gsm8k,RDS+ (RR),500,2,17.589082638362395
gsm8k,RDS+ (RR),1000,0,17.437452615617893
gsm8k,RDS+ (RR),1000,1,18.65049279757392
gsm8k,RDS+ (RR),1000,2,17.968157695223656
gsm8k,RDS+ (RR),2500,0,23.12357846853677
gsm8k,RDS+ (RR),2500,1,22.744503411675513
gsm8k,RDS+ (RR),2500,2,23.047763457164518
gsm8k,RDS+ (RR),5000,0,26.156178923426836
gsm8k,RDS+ (RR),5000,1,26.231993934799092
gsm8k,RDS+ (RR),5000,2,24.791508718726305
gsm8k,RDS+ (RR),10000,0,26.762699014404852
gsm8k,RDS+ (RR),10000,1,25.094768764215313
gsm8k,RDS+ (RR),10000,2,27.065959059893856
gsm8k,LESS (DG),500,0,17.892342683851403
gsm8k,LESS (DG),500,1,16.603487490523122
gsm8k,LESS (DG),500,2,17.28582259287339
gsm8k,LESS (DG),1000,0,17.513267626990146
gsm8k,LESS (DG),1000,1,20.01516300227445
gsm8k,LESS (DG),1000,2,18.498862774829416
gsm8k,LESS (DG),2500,0,22.062168309325248
gsm8k,LESS (DG),2500,1,22.744503411675513
gsm8k,LESS (DG),2500,2,23.57846853677028
gsm8k,LESS (DG),5000,0,22.289613343442003
gsm8k,LESS (DG),5000,1,22.66868840030326
gsm8k,LESS (DG),5000,2,23.275208491281273
gsm8k,LESS (DG),10000,0,21.30401819560273
gsm8k,LESS (DG),10000,1,21.455648218347235
gsm8k,LESS (DG),10000,2,22.517058377558758
gsm8k,LESS (UOT),500,0,17.589082638362395
gsm8k,LESS (UOT),500,1,17.589082638362395
gsm8k,LESS (UOT),500,2,18.498862774829416
gsm8k,LESS (UOT),1000,0,18.347232752084913
gsm8k,LESS (UOT),1000,1,20.84912812736922
gsm8k,LESS (UOT),1000,2,19.408642911296436
gsm8k,LESS (UOT),2500,0,25.928733889310084
gsm8k,LESS (UOT),2500,1,24.184988627748293
gsm8k,LESS (UOT),2500,2,24.564063684609554
gsm8k,LESS (UOT),5000,0,24.639878695981803
gsm8k,LESS (UOT),5000,1,24.564063684609554
gsm8k,LESS (UOT),5000,2,23.42683851402578
gsm8k,LESS (UOT),10000,0,23.805913570887036
gsm8k,LESS (UOT),10000,1,24.260803639120546
gsm8k,LESS (UOT),10000,2,23.047763457164518
gsm8k,LESS (RR),500,0,18.498862774829416
gsm8k,LESS (RR),500,1,18.19560272934041
gsm8k,LESS (RR),500,2,18.802122820318424
gsm8k,LESS (RR),1000,0,19.56027293404094
gsm8k,LESS (RR),1000,1,18.72630780894617
gsm8k,LESS (RR),1000,2,18.19560272934041
gsm8k,LESS (RR),2500,0,23.047763457164518
gsm8k,LESS (RR),2500,1,23.805913570887036
gsm8k,LESS (RR),2500,2,22.820318423047762
gsm8k,LESS (RR),5000,0,22.21379833206975
gsm8k,LESS (RR),5000,1,25.094768764215313
gsm8k,LESS (RR),5000,2,23.88172858225929
gsm8k,LESS (RR),10000,0,20.773313115996967
gsm8k,LESS (RR),10000,1,21.531463229719485
gsm8k,LESS (RR),10000,2,21.455648218347235
gsm8k,LESS (KNN-Unif.),500,0,15.99696739954511
gsm8k,LESS (KNN-Unif.),500,1,15.693707354056102
gsm8k,LESS (KNN-Unif.),500,2,16.83093252463988
gsm8k,LESS (KNN-Unif.),1000,0,19.332827899924183
gsm8k,LESS (KNN-Unif.),1000,1,21.455648218347235
gsm8k,LESS (KNN-Unif.),1000,2,19.9393479909022
gsm8k,LESS (KNN-Unif.),2500,0,23.42683851402578
gsm8k,LESS (KNN-Unif.),2500,1,24.4882486732373
gsm8k,LESS (KNN-Unif.),2500,2,22.896133434420015
gsm8k,LESS (KNN-Unif.),5000,0,22.66868840030326
gsm8k,LESS (KNN-Unif.),5000,1,23.88172858225929
gsm8k,LESS (KNN-Unif.),5000,2,22.592873388931007
gsm8k,LESS (KNN-Unif.),10000,0,22.21379833206975
gsm8k,LESS (KNN-Unif.),10000,1,22.1379833206975
gsm8k,LESS (KNN-Unif.),10000,2,22.517058377558758
gsm8k,LESS (KNN-KDE),500,0,16.982562547384383
gsm8k,LESS (KNN-KDE),500,1,18.423047763457166
gsm8k,LESS (KNN-KDE),500,2,18.19560272934041
gsm8k,LESS (KNN-KDE),1000,0,20.621683093252464
gsm8k,LESS (KNN-KDE),1000,1,21.37983320697498
gsm8k,LESS (KNN-KDE),1000,2,20.01516300227445
gsm8k,LESS (KNN-KDE),2500,0,23.275208491281273
gsm8k,LESS (KNN-KDE),2500,1,23.730098559514783
gsm8k,LESS (KNN-KDE),2500,2,24.03335860500379
gsm8k,LESS (KNN-KDE),5000,0,23.730098559514783
gsm8k,LESS (KNN-KDE),5000,1,23.957543593631538
gsm8k,LESS (KNN-KDE),5000,2,23.57846853677028
gsm8k,LESS (KNN-KDE),10000,0,22.062168309325248
gsm8k,LESS (KNN-KDE),10000,1,22.66868840030326
gsm8k,LESS (KNN-KDE),10000,2,22.21379833206975
tydiqa,Random,500,0,24.395884167057233
tydiqa,Random,500,1,22.304814598372413
tydiqa,Random,500,2,26.599321038472937
tydiqa,Random,1000,0,37.25893268005741
tydiqa,Random,1000,1,34.35072250953941
tydiqa,Random,1000,2,38.734252216111386
tydiqa,Random,2500,0,40.68186292132649
tydiqa,Random,2500,1,41.21933052641632
tydiqa,Random,2500,2,41.40425739616082
tydiqa,Random,5000,0,41.73063334874486
tydiqa,Random,5000,1,41.45573483894846
tydiqa,Random,5000,2,44.17239762939182
tydiqa,Random,10000,0,44.63279060618806
tydiqa,Random,10000,1,44.19685926005947
tydiqa,Random,10000,2,45.39661368448411
tydiqa,EMBED (RR),500,0,44.77787294923766
tydiqa,EMBED (RR),500,1,45.2608818499273
tydiqa,EMBED (RR),500,2,45.24807849222627
tydiqa,EMBED (RR),1000,0,45.34951225737622
tydiqa,EMBED (RR),1000,1,44.291654183993145
tydiqa,EMBED (RR),1000,2,44.59404886312669
tydiqa,EMBED (RR),2500,0,47.203070575911106
tydiqa,EMBED (RR),2500,1,47.87616177107376
tydiqa,EMBED (RR),2500,2,47.09977111420071
tydiqa,EMBED (RR),5000,0,47.524653738351816
tydiqa,EMBED (RR),5000,1,46.43408426726842
tydiqa,EMBED (RR),5000,2,47.15551301652968
tydiqa,EMBED (RR),10000,0,47.5823664593882
tydiqa,EMBED (RR),10000,1,47.93152116748115
tydiqa,EMBED (RR),10000,2,47.32504164415956
tydiqa,RDS+ (RR),500,0,41.094904423839814
tydiqa,RDS+ (RR),500,1,38.82651455599907
tydiqa,RDS+ (RR),500,2,39.880407699743806
tydiqa,RDS+ (RR),1000,0,44.94380938976825
tydiqa,RDS+ (RR),1000,1,45.47213688082903
tydiqa,RDS+ (RR),1000,2,44.070226009734284
tydiqa,RDS+ (RR),2500,0,48.53802895239165
tydiqa,RDS+ (RR),2500,1,48.441471228822095
tydiqa,RDS+ (RR),2500,2,47.992847921801435
tydiqa,RDS+ (RR),5000,0,48.01196778230274
tydiqa,RDS+ (RR),5000,1,47.91078738528067
tydiqa,RDS+ (RR),5000,2,47.944644656252294
tydiqa,RDS+ (RR),10000,0,48.43494402787693
tydiqa,RDS+ (RR),10000,1,48.45753380763795
tydiqa,RDS+ (RR),10000,2,47.959508876761696
tydiqa,LESS (DG),500,0,50.37709453132873
tydiqa,LESS (DG),500,1,50.54056334573805
tydiqa,LESS (DG),500,2,50.26911133842282
tydiqa,LESS (DG),1000,0,49.79569184713999
tydiqa,LESS (DG),1000,1,50.42346177175078
tydiqa,LESS (DG),1000,2,49.93522668379112
tydiqa,LESS (DG),2500,0,50.73547732465405
tydiqa,LESS (DG),2500,1,49.95255351885763
tydiqa,LESS (DG),2500,2,50.560334204252875
tydiqa,LESS (DG),5000,0,50.83659700199895
tydiqa,LESS (DG),5000,1,50.84734940454735
tydiqa,LESS (DG),5000,2,51.06271309744863
tydiqa,LESS (DG),10000,0,51.33939944174021
tydiqa,LESS (DG),10000,1,51.48019555819273
tydiqa,LESS (DG),10000,2,50.93281276539859
tydiqa,LESS (UOT),500,0,50.69045159010565
tydiqa,LESS (UOT),500,1,50.827918050126996
tydiqa,LESS (UOT),500,2,50.482510303778504
tydiqa,LESS (UOT),1000,0,50.51202114619103
tydiqa,LESS (UOT),1000,1,51.52899594200999
tydiqa,LESS (UOT),1000,2,50.9604715116666
tydiqa,LESS (UOT),2500,0,51.6767417733179
